,mid_x,mid_y,mid_z,DTT_Fe_Conc_Grade,DTT_Mass_Recovery,Fe_pct_DTT,Magnetite_pct,MS_Actual,Ag_ppm,Al_pct,As_ppm,Au_ppm,Ba_ppm,Be_ppm,Bi_ppm,Ca_pct,Cd_ppm,Co_ppm,Cr_ppm,Cu_pct,Fe_pct,Ga_ppm,K_pct,La_ppm,Mg_pct,Mn_ppm,Mo_ppm,Na_pct,Ni_ppm,P_ppm,Pb_ppm,S_pct,Sb_ppm,Sc_ppm,Si_pct,SiO2_pct,Sr_ppm,Th_ppm,Ti_pct,Tl_ppm,U_ppm,V_ppm,W_ppm,Zn_ppm,Ac,Alb,Cb,Ch,Cp,Cu_Sulfide_pct,Ep,FeOx_1_pct,FeOx_2_pct,He_s,He_t,Hem,Kspar,Lm,Mt,Py,Qz,Sr
V_ppm,0.3350097671397547,0.21792046489179082,-0.2242133461609252,-0.5279864438644457,-6.47809239204398e-05,-0.5368915812553701,-0.06893935471655993,-0.06011744172649436,-0.07188421076326658,0.6662199846963917,-0.22435815790818076,-0.394523181998775,0.06936395045958323,0.559183281214695,-0.07195786081448173,0.1979665683015324,-0.0005916630673416827,-0.39189056006057,0.21927705695436248,-0.38915547140111395,-0.5425473255774299,0.16228435045650605,0.08410624585776835,0.1172023268720186,0.5130562829247384,0.1965852998946539,-0.1103530906853296,0.6991757529161049,0.2746952904201035,0.7249277312378031,0.020997199349616278,-0.5009235354601402,-0.12518744846098082,0.7566406771646785,0.61005885612675,0.6100588561267501,0.24226839467849243,-0.07501577252217556,0.8809629543632037,-0.041336191456732514,-0.15385315007493705,1.0,-0.1994293714228709,0.16378268124556927,0.25425463034270784,-0.303396375476295,-0.23841940205016815,0.26972215419596696,-0.22209777219160734,-0.22500737521586883,-0.05074080194620981,-0.2440079360267756,-0.15940940642321613,-0.34588616525440297,-0.017662202327237253,-0.004484967674468645,-0.04100778184612372,-0.0009248619919241275,-0.01041755038604053,-0.2761559272793805,-0.12662878005725084,-0.019414519756710713
W_ppm,0.10194664803871091,0.05323964245789617,0.2875990290513331,0.11161417670584006,-0.10198944500429652,0.2651638872365588,-0.11854143251116711,-0.10383865435845475,0.15621915553588878,-0.2270566479241032,0.03268139018405462,0.25235347208470005,-0.03236130776235331,-0.20746555664249725,0.05084839606930863,-0.1385043104666941,0.09631349455109992,0.13642141488968182,-0.14562846205581803,0.26294107798868693,0.24344294711482453,-0.24189348921199832,-0.03726564556870854,-0.21256112488103557,-0.26262299751934354,-0.1780428089927697,0.04166722957312802,-0.13895668008670306,-0.1754704549788292,-0.11717494045208865,0.14100592005663823,0.16934871278207742,0.10180714776890797,-0.23652952219136114,-0.2494519538287039,-0.24945195382870458,-0.12114263812651221,0.5326977845339068,-0.16893766110898528,0.30991960210221475,0.18326327316897,-0.1994293714228709,1.0,0.013167976186832386,-0.13583406418449664,0.009045175471976268,-0.06513391549093152,-0.19406151509637815,0.0933125224792122,0.09023783810693427,0.013895194509165832,0.15006672254341477,0.1305741434648354,0.2640845380808096,0.007316657795702341,0.03651547704106554,0.006043292932126296,-0.02303593203316571,-0.027279247962059973,0.11356943965697419,0.0195188886011958,0.034689333862006164
Zn_ppm,0.058775917534312785,0.23064620924694418,-0.03581539654335408,-0.02134417375617697,-0.12120621517476095,-0.19272020334739912,-0.09610299022169329,-0.12846807076768435,0.06262803505971666,0.24988988063043818,0.17999272793889076,-0.12128831611095275,0.30552934536840515,-0.14258484948758712,-0.061581730503303934,-0.021903165404289163,0.03497452240306252,-0.03950212928703747,0.5267693755540341,-0.1354280550564766,-0.21778380499961492,0.12429893419380034,0.21455075307395635,-0.03423541348974365,0.467029500091297,0.4763014892199268,0.03606017234931234,0.09690633569945357,0.46777206633233176,0.09121465749792342,0.193549486974218,-0.07292390661292922,-0.011977053362215863,0.36674344245376217,0.17272080506994325,0.172720805069943,0.533141366327169,-0.0190490233750416,0.11791998946359286,-0.0802504112025138,-0.1380492160708584,0.16378268124556927,0.013167976186832386,1.0,-0.00931107141044207,-0.1789796209187307,-0.15109179244318713,0.034985428952486894,-0.06214267422855655,-0.06223546265004344,0.13395225073615505,-0.12765041444596667,-0.00029095054930414514,-0.10890305325953631,0.05308450410420587,-0.009244193682835088,-0.10524013179484232,0.10292254711254464,-0.06624121176055414,0.03262137982422971,-0.10351293471076913,0.1721735028309979
Ac,-0.023993754514388614,0.09209350477903801,-0.23801955949636436,0.1400529898887524,0.27228237052348403,0.031202825666696146,0.2609673786012399,0.28767551209384423,-0.04777322327545975,0.0153743726063217,-0.013188011576444126,-0.1385884958055779,-0.11509319231892734,0.2800335113369547,-0.015234455130522217,0.08940866388808373,-0.03866469326863683,-0.09454918023391236,0.014391808207034264,-0.16622210015446187,0.043208151602818275,0.12930123227542928,-0.08093187972063075,0.13578341324365295,0.11607522898497437,0.01365942110136737,-0.06951439192365388,0.11557777099049331,0.1261735438923751,0.03426280410556943,0.024507406963655626,-0.0613726177047488,-0.06615397334623546,0.14466505358903103,-0.007838689128593547,-0.00783868912859366,-0.0694674837230365,-0.2978106002965575,0.029027320870168793,-0.04567097321257207,-0.11355685894759589,0.25425463034270784,-0.13583406418449664,-0.00931107141044207,1.0,-0.23106281380834984,0.09552127359713006,0.235844903822491,-0.02647875964036215,-0.02379025974542364,0.07383149988449855,0.1088427471224552,-0.001496752087415377,-0.24640607302732215,-0.04948176473516664,-0.08790280574149456,-0.09669737250434107,-0.12428467572899166,0.34125529313055686,0.11692897353503645,-0.21173096698724828,-0.20499148753502838
Alb,-0.13278168728221787,-0.3201158634464239,0.2400865018971775,-0.036171608631951006,-0.13034949473851162,0.12770746795395288,-0.10187151091669705,-0.12346236688066681,-0.023905213764494452,-0.16284086979437243,-0.10999468340553038,0.1711389316772863,-0.04286659884791932,-0.19255256023350772,0.05190433847724489,-0.016236678643608414,-0.061406109043467966,0.07476909875738783,-0.14366362098239785,0.21956592447348475,0.10671454542780348,-0.03576487748215472,-0.05556375492938735,-0.19339187541648165,-0.21051012851970566,-0.13245511031278465,0.08507381609752383,-0.21202287603435988,-0.25794699638260576,-0.1450661423897896,-0.14750209958913,0.12113473503344059,0.16189697726654664,-0.26210146606054857,-0.147922358846256,-0.14792235884625546,-0.09085781382591739,0.19311648295971443,-0.14183797024006825,0.13502801328504171,0.16188697883113373,-0.303396375476295,0.009045175471976268,-0.1789796209187307,-0.23106281380834984,1.0,0.1666942274096885,-0.152085223116119,0.11390674652534998,0.12641360145427838,-0.10818270811767182,0.11365191339791043,0.0003419040887941724,0.311815254582362,-0.07587615838430647,0.020536196944953417,0.12150841540297087,-0.06882772141979572,-0.12142664606650617,0.005608617780946409,0.17823041575693443,-0.10478962752841248
Cb,-0.3378645059365288,-0.3917858801424206,0.027299357597315915,0.009796712787378706,0.09248963809817164,0.11902238109993085,0.12264442152392305,0.11314943129448554,-0.05524931739210032,-0.16854733562510107,0.057321273819032355,0.0923847256837102,-0.015045599276052679,-0.18331059456069296,-0.024311337258328795,0.22621276324801604,-0.14834094213987895,-0.04545690062531953,0.046258572173872164,0.0883056816069702,0.11315323465226734,-0.01590661768833493,-0.07045360254911254,-0.07012618299156972,-0.09554295065358404,-0.10122070841432133,0.025907384868964177,-0.2520923120406905,-0.021807460836216933,-0.1405462595564081,0.023770926481906395,-0.021763869610564448,0.044968866057479004,-0.10959769520463952,-0.1295954320800565,-0.12959543208005656,-0.1050179717398803,-0.07354722156314056,-0.09978267806783812,-0.04838089537825246,0.09675293125424611,-0.23841940205016815,-0.06513391549093152,-0.15109179244318713,0.09552127359713006,0.1666942274096885,1.0,0.07242034828239892,0.1674562554436774,0.15898353982620797,-0.038494165388016706,0.07579807985611697,0.07892407117716453,0.00767734125033973,-0.003967373028940319,-0.08070595341255354,-0.03425348385567472,-0.061744527395269616,0.09560276517906413,0.016159232012631378,-0.031998765818774935,-0.27155264008101976
Ch,-0.08585234222104568,0.07143375193882015,-0.3473822246640233,0.0028183270670353684,0.07107743320915808,-0.21817737872868723,0.06922211781753909,0.10337354596417271,-0.13656687253648686,0.2399181668791529,0.017126650684316416,-0.2661145151212846,0.1230783675812943,0.1679309515282953,-0.08146366362750072,0.10550177252046533,-0.044506007792687895,-0.16947574542200278,0.1369491374132584,-0.23960793128945582,-0.20691773166395502,0.1487026576349624,0.09501728039108766,0.22145721994569853,0.28315790081180575,0.09522760686655359,-0.0875210986304216,0.19494601138329212,0.18037829161764413,0.10484469509345859,0.045047062534372996,-0.14309669492442936,-0.09421600266874859,0.30065349486366433,0.25531477497026184,0.25531477497026195,0.10000012272426034,-0.33785881351727165,0.1593198905104822,-0.25286637685041036,-0.1798149267250575,0.26972215419596696,-0.19406151509637815,0.034985428952486894,0.235844903822491,-0.152085223116119,0.07242034828239892,1.0,-0.14371417793831984,-0.1459341951053554,0.14205904988754722,-0.25609213215934745,-0.06603672703683859,-0.3337522704585178,-0.0646513739048021,-0.10510308615566051,0.02908888392394623,-0.0922262470997566,-0.012590033888977148,-0.04730707548590336,-0.07813475137274738,-0.06534405375204147
Cp,-0.21574777180418026,-0.22206035726864712,0.14024175485973267,0.1043029482086837,0.05565928597934609,0.23934460862793513,0.03623658551824363,0.08910774917396254,0.17187877768063012,-0.24610354957825673,-0.010895966785588938,0.38202996552826635,-0.036396899902804286,-0.19154569926509252,0.11034248186902254,-0.06610094100028581,0.08268067289416042,0.1470831517473382,-0.02258539491417682,0.4414431490080049,0.2636204559932449,0.002538889722545236,-0.031193938900488414,-0.07359842735509368,-0.18489625867745813,-0.15640104655469764,0.01620526292341682,-0.21244413053774566,-0.036715940144708185,-0.19117828251595123,-0.020293943674350973,0.19941643210543672,0.07016747843074289,-0.17700340481550794,-0.2623006224767591,-0.2623006224767594,-0.12299888797334588,0.11735994516228396,-0.18255093044287524,0.06729488484550626,0.08347124301500827,-0.22209777219160734,0.0933125224792122,-0.06214267422855655,-0.02647875964036215,0.11390674652534998,0.1674562554436774,-0.14371417793831984,1.0,0.9854400731478313,-0.04729597089447893,0.3471081394413231,0.11649255059478567,0.1840354782212979,-0.025882090509547425,-0.07694571197532793,-0.021539639449139742,-0.07545065056951504,0.25621089319977325,0.25974832125020014,0.033793142456396544,0.02639387889736232
Cu_Sulfide_pct,-0.20999320909659133,-0.22316051389506267,0.1470226940404503,0.10383574268852694,0.05180915965576113,0.23803224522570504,0.03150264643067761,0.08649982392126696,0.16212290244854347,-0.24108839857774866,-0.023896579343171128,0.3867391999432921,-0.041753903824883316,-0.19331780815210012,0.11689865031880332,-0.06433310253169552,0.08032156321244995,0.14176623769920466,-0.028032489375335496,0.44745568371376215,0.2603702729087761,0.008514086396669666,-0.03560211955268886,-0.07750619456417067,-0.17835870513384178,-0.1525978256987058,0.011813693179910972,-0.21648449284840318,-0.043131983049073286,-0.18785240942639622,-0.033820862140990386,0.1948065941704391,0.06809874637899922,-0.18293515464215576,-0.2609531367510153,-0.2609531367510152,-0.12666516046792745,0.12046677993854275,-0.1773969954953765,0.06517382908119754,0.08304097567696858,-0.22500737521586883,0.09023783810693427,-0.06223546265004344,-0.02379025974542364,0.12641360145427838,0.15898353982620797,-0.1459341951053554,0.9854400731478313,1.0,-0.045624162429123094,0.34386263371376635,0.11159961261155393,0.18786967717231565,-0.03105003769523623,-0.07297414422046786,-0.026727495782219328,-0.0731134228289079,0.25098676978629125,0.24746056687324305,0.029461261203547418,0.033532612991586705
Ep,0.04435212304774142,0.1580612175099174,-0.06839922116509786,0.1233859504688872,-0.09380916578365188,-0.10487805802777807,-0.08764222575186735,-0.050985230140591815,0.09269200597959792,0.09076113169234973,0.024034399216394203,-0.011271411684549232,0.05312816572012412,-0.14945375213501036,-0.06765557800127985,0.030001602070379062,-0.036390297444537395,0.08554761469092033,0.06642648479765483,-0.05258176360979153,-0.07009738900831702,0.015945146197839107,0.1298098834308969,0.11098693982405282,0.10176130301179845,0.1374344776977985,-0.006767320431073559,-0.04822355804636387,0.07196160600075818,-0.012126236061313002,0.03766031716661646,0.12363978449093514,0.013861250070538098,0.035517746261740916,0.08685916855577634,0.08685916855577636,0.3257960158750805,-0.13092319480671094,-0.04822413469542399,-0.08424866713705292,-0.021667238464902344,-0.05074080194620981,0.013895194509165832,0.13395225073615505,0.07383149988449855,-0.10818270811767182,-0.038494165388016706,0.14205904988754722,-0.04729597089447893,-0.045624162429123094,1.0,-0.09348636763807319,0.030442002065940988,-0.043807249270198696,-0.011226416165339934,-0.014202216564268684,-0.04535755491854395,-0.0015259808024079592,-0.05244567345910785,0.07513599201126339,-0.07857306982117282,0.10922337390828082
FeOx_1_pct,-0.0967248959347436,-0.0675703840599162,0.059373822441822634,0.25131565098734626,0.30848332210227414,0.4773811225080721,0.2825218584818441,0.31716683452177763,0.14083299912719582,-0.46283063221837173,-0.06233005483508338,0.1822872671082616,-0.1963582168208518,-0.03960178789716215,0.1881272312396661,-0.19095382683373974,0.08916815719926789,0.14676230387474173,-0.16373758988878734,0.17243219176314106,0.5019772898728143,0.0056890473373160935,-0.22554491801910156,-0.11611074518156182,-0.36951594356979056,-0.3047867936772086,-0.0021872208908433667,-0.2971091450979029,-0.04549044227495837,-0.2434099331479285,-0.061276214053525985,0.160656411903382,0.1180858184749173,-0.3489588312929751,-0.419680387700287,-0.41968038770028826,-0.28247030669108864,0.14002069387345786,-0.307244020279227,0.17308370964043102,0.019109806516180838,-0.2440079360267756,0.15006672254341477,-0.12765041444596667,0.1088427471224552,0.11365191339791043,0.07579807985611697,-0.25609213215934745,0.3471081394413231,0.34386263371376635,-0.09348636763807319,1.0,-0.030618632410839886,0.4803564235537371,0.03297741749530532,0.005089409382442685,-0.17118627040641715,-0.07647228654562463,0.7185899695238701,0.3564320453650427,0.07236857000417114,-0.06418707247331426
FeOx_2_pct,0.02641080834005984,-0.04635930836023492,0.14554131811624307,0.05783309519832787,-0.0643683439407706,0.10081588014310752,-0.036124706604479244,-0.0824388504055685,0.019006165270584182,-0.10904344543852548,0.06969857450909472,0.1550876895528306,-0.056821110414504626,-0.08947064269484278,-0.060462763846962746,0.0005809701371371126,-0.016848211510630116,0.12020833695863292,-0.006264610037856397,0.15277282247569005,0.09350688214426597,-0.1481816216539278,0.012907793073226871,-0.02552435667584109,-0.10207578666406202,-0.03720299389240507,0.11346361851987556,-0.1456813689802706,-0.024534613432915686,-0.07767778860945354,0.056787379939370615,0.11596659317080862,0.016214523756645168,-0.11855552757836973,-0.08779488668462497,-0.08779488668462512,-0.06662196885578446,-0.001292394703472731,-0.12082586864107403,0.018861007121355272,0.0688525176717724,-0.15940940642321613,0.1305741434648354,-0.00029095054930414514,-0.001496752087415377,0.0003419040887941724,0.07892407117716453,-0.06603672703683859,0.11649255059478567,0.11159961261155393,0.030442002065940988,-0.030618632410839886,1.0,0.18916855338712454,0.14338690880328234,0.06142453814468444,-0.02655011783557759,0.21193001595849925,-0.005297460617731778,0.13359767103565467,-0.04871044450370792,-0.045387329829672814
He_s,-0.0722852087666116,-0.11225742725420655,0.2401282182151496,0.0723446882658958,-0.24273790577638427,0.28352098749075894,-0.2107692139986067,-0.22652244007047748,0.07553810205937206,-0.2901147342950134,-0.11277521575222399,0.25222358004891243,-0.03627891932746566,-0.3100487585002472,0.13253522427344627,-0.17709256275887025,0.005685587635048247,0.2042050705899311,-0.17826681972895153,0.3220053067391564,0.2649490949117333,-0.17308523514350269,0.012876821995471159,-0.13845398861400443,-0.32465888210184546,-0.19395686803321227,0.07637666571324019,-0.26087127235438334,-0.24407553129166795,-0.2151850281272648,-0.13717335057095248,0.23661523760481054,0.03692960493164941,-0.33448208132550067,-0.3018052197319385,-0.3018052197319383,-0.12561981925265042,0.1454856061623602,-0.2760436545277423,0.09637150050321046,0.08342297162190472,-0.34588616525440297,0.2640845380808096,-0.10890305325953631,-0.24640607302732215,0.311815254582362,0.00767734125033973,-0.3337522704585178,0.1840354782212979,0.18786967717231565,-0.043807249270198696,0.4803564235537371,0.18916855338712454,1.0,0.015283624064713954,0.028478660819552595,-0.015902440371136237,-0.039371770648089464,-0.2117374859973363,0.14722903740820834,0.1520669509048239,0.011944434587469624
He_t,0.10367893803255694,0.08967369938318259,0.06930845619485583,0.005344832078363204,-0.05916346628560659,0.012035399962372968,-0.04864798659565384,-0.0838864038917121,0.0329486280078055,-0.0034807045901005004,0.042519837315537816,-0.026311158241363035,0.048089792678869085,-0.033216997912769046,-0.032974512196303964,-0.04707580767097021,0.06022456626905451,0.00039861393034596593,-0.002399453752416676,-0.04482494486367705,0.008769899125932403,-0.1100409663834543,0.039599367685713364,-0.030659423372374907,-0.04976807031264118,0.025688168178871405,-0.01907239760505962,-0.0503449625507735,0.00827498427960106,0.003602352054067768,0.025918245026904888,-0.06454339431291538,0.18873060205726006,0.0038390168267933202,0.04046851807219727,0.04046851807219727,0.13822053963484526,0.032100116336429715,-0.024852339804748436,-0.02032270649363882,-0.01916533923594151,-0.017662202327237253,0.007316657795702341,0.05308450410420587,-0.04948176473516664,-0.07587615838430647,-0.003967373028940319,-0.0646513739048021,-0.025882090509547425,-0.03105003769523623,-0.011226416165339934,0.03297741749530532,0.14338690880328234,0.015283624064713954,1.0,0.2050733006008965,-0.056763760907984316,0.17028510987580323,-0.036891317208756665,-0.02281933197633764,-0.019774858991577354,-0.034424740895518835
Hem,0.14810855075952478,0.08079500805889568,0.13197205592083067,-0.05402593765798857,-0.055860919925252064,0.03911655555563492,-0.05279842604827687,-0.10162802656904305,0.02245178072062364,-0.026600074937191666,-0.022692726320994554,-0.043281768518844084,-0.00659556986194592,0.04709519698192324,-0.053744089736638426,-0.06771250516662465,0.0785581864217925,0.050040935180423324,-0.0610607840768716,-0.05356113192852124,0.017806467210164934,0.09875128118528022,-0.023256179341890136,-0.05185486432825872,-0.09801068121260859,-0.02375659949816955,0.0055501046312862925,-0.03456274813686167,-0.042123643204998756,0.048387975199320976,-0.052055393357081786,-0.07099262283106418,0.07774439878979914,-0.00040181700285266646,-0.038502761067788556,-0.03850276106778829,0.07809421481611802,0.056548252776799285,0.0019121708968380833,-0.00015469604693412896,0.02282897054994773,-0.004484967674468645,0.03651547704106554,-0.009244193682835088,-0.08790280574149456,0.020536196944953417,-0.08070595341255354,-0.10510308615566051,-0.07694571197532793,-0.07297414422046786,-0.014202216564268684,0.005089409382442685,0.06142453814468444,0.028478660819552595,0.2050733006008965,1.0,-0.0491770325922809,0.22879104276048234,-0.025746973114769048,-0.0599546665998832,0.08122297052709997,0.035048987202007616
Kspar,-0.04506952532055476,-0.11066701885706286,0.09083947941657533,-0.03326395618644253,-0.0741543220545823,-0.06321723111080324,-0.06584559200015754,-0.08052991130830638,-0.08273682521784087,0.060205041856376956,-0.0015355558512981395,0.019122043697388923,0.10328712036065525,-0.02556616129637117,0.02699394885276283,-0.03276457413769923,0.05154931355056235,0.013320068487775049,-0.04247664030562113,0.020710542541932258,-0.06555009098402677,-0.04685813254726096,0.11223634079781473,-0.0580115428032715,-0.07950073208782975,-0.09816030058249153,0.025546039966094135,0.11357739704644325,-0.07732348984987722,-0.003092425394317061,0.007010473215783377,0.0036864659324888985,-0.059830850701791484,-0.04131339402353787,0.04585309428621428,0.04585309428621417,0.008667210658216257,0.18685691759816966,0.03906763011500145,0.06993895178349961,0.010214777088193988,-0.04100778184612372,0.006043292932126296,-0.10524013179484232,-0.09669737250434107,0.12150841540297087,-0.03425348385567472,0.02908888392394623,-0.021539639449139742,-0.026727495782219328,-0.04535755491854395,-0.17118627040641715,-0.02655011783557759,-0.015902440371136237,-0.056763760907984316,-0.0491770325922809,1.0,-0.042328468129322276,-0.17299532980278998,-0.10865831936278632,0.1671013794613057,-0.040338993947009336
Lm,0.18776758267058805,0.099310899209195,0.1283330597118027,-0.00688518107678995,-0.07134500326786011,-0.01733342311924833,-0.06382265377298202,-0.11136537935531533,0.046168220600953706,0.040085115214161256,0.07961241640392883,-0.03780944632836804,0.049012283871630154,-0.014909277452990519,-0.043505364784511426,-0.05080860967204048,0.06580535700001193,0.02527661042175722,0.034932883503867265,-0.05147379924267014,-0.03620343669837336,-0.003622821819409754,0.0336615979931268,-0.01229011120271599,-0.09011094936381564,0.03930226346522825,0.037576646728333996,-0.016449040653068597,0.03882224168277245,0.02043336551885055,0.06250757210230172,-0.14169701095447282,0.09208462340912409,0.007038906937978211,0.0590852068447375,0.05908520684473736,0.17454031382777513,0.041338695863383144,0.023161975692958123,0.001870340904536188,-0.023034374440059756,-0.0009248619919241275,-0.02303593203316571,0.10292254711254464,-0.12428467572899166,-0.06882772141979572,-0.061744527395269616,-0.0922262470997566,-0.07545065056951504,-0.0731134228289079,-0.0015259808024079592,-0.07647228654562463,0.21193001595849925,-0.039371770648089464,0.17028510987580323,0.22879104276048234,-0.042328468129322276,1.0,-0.06482441578825804,-0.11551021833811878,0.017794091255512352,0.08620796597928577
Mt,-0.06443744871175264,0.0036206280437365056,-0.11093647521084603,0.23826108979720467,0.5397124313477766,0.3309113746006645,0.4992228591114588,0.5340993916045508,0.09216304644949576,-0.3084452245982336,0.025862182072201787,0.018437353027615146,-0.2150714701251924,0.2164086812470986,0.10440728014053015,-0.07905382325866377,0.08982897178785267,0.016436244179827267,-0.04849370070281917,-0.034285686816374505,0.37249782973051937,0.13615262831102284,-0.26572407460893405,-0.007507949824135813,-0.16866002907103142,-0.19688128833574559,-0.05030666270998475,-0.13791048348201865,0.13526540314741542,-0.11162945149741327,0.04377984182397098,0.01649190970337695,0.08265375287055433,-0.12442204320621003,-0.2363563282775163,-0.23635632827751643,-0.25875150956602255,0.02228899633194585,-0.1436749858859545,0.10963493360684358,-0.03463236774188448,-0.01041755038604053,-0.027279247962059973,-0.06624121176055414,0.34125529313055686,-0.12142664606650617,0.09560276517906413,-0.012590033888977148,0.25621089319977325,0.25098676978629125,-0.05244567345910785,0.7185899695238701,-0.005297460617731778,-0.2117374859973363,-0.036891317208756665,-0.025746973114769048,-0.17299532980278998,-0.06482441578825804,1.0,0.3084348350881318,-0.046118689197887454,-0.08708908928333993
Py,-0.06776308995461856,0.057082510315179906,-0.014292643616203731,0.21179419891405588,0.0865195359813136,0.22039509284385483,0.10922139196693781,0.13327257935599415,0.093000730769607,-0.23564693307485962,0.06884448300877068,0.12660717121090442,-0.1460111364493558,-0.10720430152795114,0.016466614309999912,-0.11044246759918255,0.07595362281093625,0.38903689711018385,-0.009930334993763439,0.08483612173431729,0.2532280399798236,-0.04740283149577641,-0.06198097233213851,0.00014389599952982884,-0.13978528241120816,-0.04921379096000651,0.13816478632068255,-0.21377733193556236,0.06133429482983937,-0.1485717642619117,0.05393818530793702,0.4608346574621809,0.017163979246807754,-0.1728309957803027,-0.18995642070430827,-0.1899564207043083,-0.1353346463497858,-0.11858868650004145,-0.2638796330898699,0.023128037930810773,-0.029008010385671384,-0.2761559272793805,0.11356943965697419,0.03262137982422971,0.11692897353503645,0.005608617780946409,0.016159232012631378,-0.04730707548590336,0.25974832125020014,0.24746056687324305,0.07513599201126339,0.3564320453650427,0.13359767103565467,0.14722903740820834,-0.02281933197633764,-0.0599546665998832,-0.10865831936278632,-0.11551021833811878,0.3084348350881318,1.0,0.03738041616956758,0.056027539001287555
Qz,-0.06531534396897061,-0.07093432123033666,0.029184775584201093,-0.026769429454090745,-0.08530187934389102,0.016181036987804945,-0.12356211023789491,-0.09035203527453209,-0.11169624350568831,-0.09648227487451076,-0.11996154565046006,0.03367443088029728,0.05301476049807828,-0.1271866549072562,-0.0003754805215634539,-0.10903393312328566,-0.02859611478793471,0.0850790169920635,-0.14569773362225047,0.05430697293271124,0.026382953632290384,-0.002145005360758735,0.012498420337663142,-0.09662346993315464,-0.15743314615734047,-0.0893791677124888,0.0408714604831045,-0.057439498073025376,-0.14113746476937633,-0.09415194486298131,-0.16204966693908301,0.06061544809457436,0.054879759735895796,-0.12143736098838363,-0.031132732598331807,-0.031132732598331495,-0.031813201778188575,0.08555804134440424,-0.06385133507798631,-0.017414165947070327,0.01056678696879558,-0.12662878005725084,0.0195188886011958,-0.10351293471076913,-0.21173096698724828,0.17823041575693443,-0.031998765818774935,-0.07813475137274738,0.033793142456396544,0.029461261203547418,-0.07857306982117282,0.07236857000417114,-0.04871044450370792,0.1520669509048239,-0.019774858991577354,0.08122297052709997,0.1671013794613057,0.017794091255512352,-0.046118689197887454,0.03738041616956758,1.0,0.0969422090870621
Sr,0.11848563907648166,0.2088132299496192,0.003624291177107486,0.026992725018592602,-0.14725840420353528,-0.09981752510904454,-0.190946587566943,-0.14729849255137836,0.10765609285248395,0.0977849580793386,-0.0981931402372144,-0.04103365462324269,0.10627455842043702,-0.06742421549044288,0.029661258398792717,-0.10492175666329441,0.05595825630884488,0.08423046202125971,-0.03182662866915321,0.026480905382612125,-0.06820661944764851,-0.06564602044411903,0.1115524713657312,0.04317837566259961,0.05072202791318658,0.11891556464693259,0.04251932642296807,0.03710650070522221,-0.01597272466931968,0.027615324145176763,-0.09796952517638081,0.09007610097798288,-0.0639533503202709,0.08810341001972587,0.07472255669268213,0.07472255669268206,0.14266255818158513,0.08828931537144193,-0.01760895849807127,-0.03516554486588483,-0.014706523613951581,-0.019414519756710713,0.034689333862006164,0.1721735028309979,-0.20499148753502838,-0.10478962752841248,-0.27155264008101976,-0.06534405375204147,0.02639387889736232,0.033532612991586705,0.10922337390828082,-0.06418707247331426,-0.045387329829672814,0.011944434587469624,-0.034424740895518835,0.035048987202007616,-0.040338993947009336,0.08620796597928577,-0.08708908928333993,0.056027539001287555,0.0969422090870621,1.0
